Date,Open,High,Low,Close,Adj Close,Volume
9/18/2019,829.900024,832.950012,824,829.849976,739.801208,3199389
9/19/2019,824.849976,827,815.200012,820.700012,731.643982,6601607
9/20/2019,822.900024,835,802,805,717.647705,22462366
9/23/2019,806.900024,806.900024,741.900024,764.349976,681.40863,17279260
9/24/2019,765,798.650024,765,794.049988,707.885864,13717998
9/25/2019,787.700012,801,781.650024,792.650024,706.637878,9313576
9/26/2019,787.75,797,778.099976,782.549988,697.633728,18442824
9/27/2019,787.049988,794.25,780.099976,782.200012,697.321777,5087642
9/30/2019,785.099976,808,784.150024,805.650024,718.227112,8178091
10/1/2019,807,807.549988,791.549988,793.549988,707.440186,5881438
10/3/2019,792.549988,797.849976,784.150024,785.599976,700.352722,5497672
10/4/2019,790,797.599976,787.049988,793.450012,707.351013,8201713
10/7/2019,794.849976,802,786.099976,789.549988,703.874207,3679845
10/9/2019,795.450012,795.900024,778.799988,783.650024,698.614502,6335025
10/10/2019,785.400024,794.700012,776.599976,783.049988,698.079529,10402917
10/11/2019,781.5,823.799988,776.599976,814.799988,726.384155,20636344
10/14/2019,786.75,797,780,786.099976,700.798462,15150858
10/15/2019,773.099976,775.950012,765,768.299988,684.930054,13762133
10/16/2019,765.25,775.950012,761.549988,771.450012,687.73822,10767032
10/17/2019,767,770.549988,765.099976,769.5,685.999878,9860495
10/18/2019,763.799988,773.799988,760,767.849976,684.52887,10037200
10/22/2019,691.099976,691.099976,638.349976,643.549988,579.757263,90152532
10/23/2019,630,656.650024,615.099976,650.599976,593.486145,60516887
10/24/2019,650,653.200012,632,635.349976,579.574829,25666433
10/25/2019,647,652.5,636,637.450012,581.49054,16549337
10/27/2019,651.099976,652.5,645.549988,648.849976,591.889771,2945281
10/29/2019,651,653.75,647,650.650024,593.531799,16709764
10/30/2019,660.400024,671.400024,656.200012,660.599976,602.608215,22879467
10/31/2019,668.400024,695.450012,666.099976,685.599976,625.413574,27405901
11/1/2019,690,694,682.599976,687.900024,627.511658,9713519
11/4/2019,681.799988,732.5,678.150024,709,646.75946,29381982
11/5/2019,708.75,708.75,691.5,696.099976,634.991821,12897805
11/6/2019,695.799988,721.5,692,712.299988,649.769714,21372589
11/7/2019,717,724.349976,712.099976,720.099976,656.884827,13733737
11/8/2019,722,724.25,705.5,708.150024,645.983948,8585630
11/11/2019,698.900024,707.200012,698,704.400024,642.563232,6951494
11/13/2019,696.5,700,687.75,691.349976,630.658752,9973690
11/14/2019,696.349976,709.799988,696.349976,705.299988,643.384155,10539902
11/15/2019,709.049988,712.950012,702.299988,703.900024,642.107178,7362623
11/18/2019,705,710,699.299988,705.200012,643.29303,7490916
11/19/2019,709.900024,714,705,712.849976,650.271423,6495885
11/20/2019,712.799988,715,705,713,650.408203,6142171
11/21/2019,715.5,721.450012,710.5,713.25,650.63623,9692973
11/22/2019,711.75,712,685.099976,693.200012,632.346375,14415826
11/25/2019,693.349976,705.150024,693.200012,698.099976,636.816223,7334511
11/26/2019,705,707.25,686,690.599976,629.974609,27253106
11/27/2019,694.25,697.650024,690.099976,695.75,634.672607,3861635
11/28/2019,699.099976,703.349976,694.049988,701.849976,640.237,4837683
11/29/2019,700.900024,702.299988,691.549988,696.349976,635.219727,4262379
12/2/2019,703.099976,704,690.299988,692.700012,631.89032,9383736
12/3/2019,692.700012,699.700012,688.549988,698.349976,637.04425,5239013
12/4/2019,697,710.5,693.349976,708.849976,646.622498,7427886
12/5/2019,706.450012,715.900024,703.799988,714.849976,652.095764,4814422
12/6/2019,715.950012,720,709.599976,715.099976,652.323914,5226096
12/9/2019,716,722.349976,714.25,717.25,654.285095,6435865
12/10/2019,713,718.5,710,714.549988,651.822021,4457939
12/11/2019,716.599976,722.700012,713,721.049988,657.751526,6043554
12/12/2019,718.5,720.700012,699.549988,702.099976,640.465149,11112042
12/13/2019,700.349976,712.900024,700.349976,711.299988,648.857544,10302412
12/16/2019,712.299988,720.200012,710.200012,714,651.320435,5616324
12/17/2019,719.700012,731.25,715,729.700012,665.642212,10525565
12/18/2019,731,737.299988,722.75,732.450012,668.150818,12215295
12/19/2019,733.5,735.950012,724.599976,730.849976,666.691162,7199210
12/20/2019,731,735,728.25,731.549988,667.329834,7794167
12/23/2019,732.150024,737.299988,731.650024,736,671.38916,4975608
12/24/2019,736.950012,736.950012,728.299988,733.400024,669.017334,2890759
12/26/2019,732,734.549988,726.549988,728.950012,664.958008,3821806
12/27/2019,729.75,737.5,728.849976,736.950012,672.255737,3399094
12/30/2019,736.099976,737.950012,727.25,732.900024,668.561279,5368416
12/31/2019,729.700012,737.75,725.450012,731.150024,666.964844,6927885
1/1/2020,735,740,732.549988,736.849976,672.164429,2112415
1/2/2020,738.900024,740.799988,730.900024,734.700012,670.203247,5658200
1/3/2020,733.900024,748,733.900024,746,680.51123,7882938
1/6/2020,746.099976,753.799988,736.5,738.849976,673.988953,6519403
1/7/2020,738,742.599976,725.099976,727.900024,664.000244,7899363
1/8/2020,724.950012,729,708.299988,718.200012,655.151794,8639443
1/9/2020,721.700012,731.5,714.299988,727.549988,663.680969,13521186
1/10/2020,740.450012,742.900024,730.5,738.150024,673.350403,9341405
1/13/2020,760,777.5,755,773.549988,705.6427,36952038
1/14/2020,769.950012,776.950012,767.200012,775.650024,707.558411,11414418
1/15/2020,773.849976,773.849976,762.150024,767.549988,700.169495,6047430
1/16/2020,770.700012,772.5,760.25,767,699.667786,5740586
1/17/2020,770.700012,772.900024,762.25,767.849976,700.443115,3762957
1/20/2020,771.599976,774.400024,762.950012,768.450012,700.99054,3887680
1/21/2020,768.450012,770.5,760.75,762.5,695.562744,4448374
1/22/2020,768.450012,778,766,770.200012,702.586853,9733935
1/23/2020,777.099976,785.5,776.700012,784.349976,715.494629,12528017
1/24/2020,775.75,786.5,773.599976,782.75,714.035156,7540490
1/27/2020,779.049988,784.799988,774.400024,778.099976,709.793213,3741610
1/28/2020,781,781.799988,772,778,709.702148,5121009
1/29/2020,786.599976,792.799988,784.25,789.700012,720.374939,6832757
1/30/2020,789.700012,789.700012,778,780.700012,712.1651,3859680
1/31/2020,780.549988,784.950012,771.599976,775.950012,707.832031,6092028
2/3/2020,782,790.950012,764.5,767.400024,700.032654,6416745
2/4/2020,770.099976,789.900024,770.099976,787.849976,718.687378,5771311
2/5/2020,781,786,774.400024,784.549988,715.677063,6310409
2/6/2020,784.349976,786.799988,770,771.349976,703.635925,7341622
2/7/2020,775.950012,778.849976,771,777.299988,709.063416,2853344
2/10/2020,774,778,769.75,773.200012,705.323486,3827682
2/11/2020,779,779.099976,769.200012,773.549988,705.6427,4312817
2/12/2020,775.799988,783.25,775.099976,781.049988,712.484314,2948825
2/13/2020,785,794,782.200012,792.25,722.701111,4387430
2/14/2020,794.5,799.200012,784.599976,786.450012,717.410278,5321680
2/17/2020,790.299988,793.450012,783.299988,789.450012,720.146912,2929629
2/18/2020,785,799.049988,783.650024,797.650024,727.627136,5083346
2/19/2020,800,804.849976,796.150024,800.450012,730.181274,3985192
2/20/2020,803.25,806.099976,793.849976,797,727.034119,4564569
2/24/2020,800.099976,811.599976,792.150024,795.849976,725.985107,6627536
2/25/2020,799,806,795.400024,798.400024,728.31134,6996695
2/26/2020,793.950012,801.450012,780.5,782.75,714.035156,8760569
2/27/2020,778,780.75,772.200012,777.849976,709.565247,5223386
2/28/2020,750,756.799988,722.049988,731.700012,667.466553,14123957
3/2/2020,737,765.900024,733.75,741.049988,675.995789,9821523
3/3/2020,755,759,741.25,747,681.423462,7826587
3/4/2020,753.900024,761.5,745.549988,758.75,692.141907,11013444
3/5/2020,763.75,773.549988,751.75,754.599976,688.356323,7755293
3/6/2020,741,744,729.099976,738.950012,674.080139,9216022
3/9/2020,724.5,725.849976,697,704.450012,642.608704,10308654
3/11/2020,690.650024,695.950012,669.049988,686,625.778442,16165009
3/12/2020,668,670,627.5,631.200012,575.789185,13965574
3/13/2020,592,667,570,642.349976,585.960327,16903113
3/16/2020,622,622.150024,580,583.150024,531.957397,19140152
3/17/2020,588.099976,592,550,554.950012,506.232849,16059887
3/18/2020,568,578,528,534.299988,487.39563,15390183
3/19/2020,509.25,558,509.25,545.549988,497.658081,16583991
3/20/2020,549.5,617.450012,548,585.200012,533.827454,21354894
3/23/2020,540,560.950012,515.900024,526.450012,480.234741,17146150
3/24/2020,522,601.150024,522,589.799988,538.023499,20027097
3/25/2020,597,635,565.700012,606.200012,552.983826,18339548
3/26/2020,615,650.849976,612.099976,643,586.553284,14843813
3/27/2020,665.049988,674.900024,642.25,652.700012,595.401794,13495283
3/30/2020,625.099976,663.5,621.099976,626.700012,571.684265,14624804
3/31/2020,650,662,633.700012,641.5,585.184998,15175521
4/1/2020,634.349976,637.5,594,602.799988,549.882263,13083824
4/3/2020,603.5,606,582.150024,585.700012,534.283508,10221655
4/7/2020,615,644.25,612.900024,639,582.904358,15145605
4/8/2020,630,655.650024,626.349976,631.599976,576.153992,11806896
4/9/2020,646.799988,652.799988,632.099976,636.25,580.395752,11931114
4/13/2020,629,651.700012,626.049988,637.400024,581.444885,8330276
4/15/2020,651.400024,653.299988,635.599976,639.049988,582.950012,11963447
4/16/2020,619.950012,634.900024,603.5,623.849976,569.084412,17783287
4/17/2020,644,646,626,628.75,573.554321,8878320
4/20/2020,640,661,639,653.299988,595.948975,13322913
4/21/2020,627.799988,646.5,627.799988,633.200012,577.613586,11660575
4/22/2020,633.200012,645,628.049988,641.849976,585.504211,8266728
4/23/2020,647.049988,683.650024,638.099976,679.299988,619.666565,14451289
4/24/2020,668.549988,675,654.799988,658,600.23645,7319940
4/27/2020,661.049988,681,661.049988,664.599976,606.257019,7183306
4/28/2020,673,677,653.049988,660.700012,602.699402,7296571
4/29/2020,666,682,658,676.549988,617.157959,8639056
4/30/2020,700,720,698.099976,715.5,652.688721,16253821
5/4/2020,689.799988,701.200012,670.349976,673.700012,614.558228,9122740
5/5/2020,681.75,685.599976,670,673.700012,614.558228,6393053
5/6/2020,676.900024,681.450012,664.049988,665.900024,607.442993,7934250
5/7/2020,665.549988,674.349976,662.450012,664.950012,606.576416,4779548
5/8/2020,672.25,680.900024,668.5,674.200012,615.014343,8400321
5/11/2020,682.5,698.549988,678,682.900024,622.950562,7370186
5/12/2020,678.5,691,675.5,687.650024,627.283508,7356039
5/13/2020,694.799988,699.900024,683.75,694.150024,633.212952,8287101
5/14/2020,659,671.75,652.599976,658.150024,600.373291,16888262
5/15/2020,664.799988,664.799988,646.700012,652.299988,595.036804,9255353
5/18/2020,659.849976,670.549988,653,663.900024,605.618591,10435442
5/19/2020,664,674.799988,655,668.599976,609.905823,5902208
5/20/2020,668.5,673,659.650024,669.549988,610.772461,5794636
5/21/2020,666.5,679.450012,665.400024,672.200012,613.189941,7213225
5/22/2020,675,695.849976,673.5,692.349976,631.570984,11867731
5/26/2020,693,699.450012,679,680.549988,620.806885,7099606
5/27/2020,686.049988,709.200012,675,705.450012,643.521057,8774636
5/28/2020,707,710,690,707.400024,645.299866,9440091
5/29/2020,692.5,700.799988,674.950012,691,638.919861,28290128
6/1/2020,698.75,706.650024,691.5,699.549988,646.825562,12276438
6/2/2020,700.5,711.650024,697.549988,708.099976,654.731018,7059304
6/3/2020,710.700012,711.900024,696,701.549988,648.674683,11378568
6/4/2020,702,709.450012,697.5,707.75,654.40741,10782424
6/5/2020,707,711.700012,700.599976,703.549988,650.524048,7718679
6/8/2020,707.650024,725.799988,704,720.849976,666.52002,10719105
6/9/2020,720,729.599976,715.049988,717.599976,663.515015,10078029
6/10/2020,715,719.450012,709.200012,715.849976,661.896912,7263049
6/11/2020,712,713.400024,700.25,703.950012,650.893799,8825715
6/12/2020,675.799988,695.150024,675.5,692.049988,639.890625,9795316
6/15/2020,693,704.400024,685.25,687.549988,635.729858,7857344
6/16/2020,702,712,699.150024,701.200012,648.351074,10131760
6/17/2020,699.900024,710.299988,698,703.650024,650.616455,7291916
6/18/2020,708.200012,716.599976,706,713.900024,660.093811,6670195
6/19/2020,709,711.900024,701,705.549988,652.37323,22438862
6/22/2020,707.099976,708.700012,700,703.700012,650.66272,7804096
6/23/2020,695.700012,724.5,692.099976,720.650024,666.335205,12157390
6/24/2020,716.900024,726.799988,709.400024,714.150024,660.325134,10220838
6/25/2020,704.849976,705.599976,693.5,700.5,647.703796,14945284
6/26/2020,710.200012,751.599976,710,748.200012,691.808716,26030458
6/29/2020,735.400024,744.700012,730.099976,731.75,676.598511,8954428
6/30/2020,732.799988,738.950012,724.25,735.950012,680.481995,10411290
7/1/2020,737.25,742.299988,729.75,731.900024,676.737305,5477468
7/2/2020,737.349976,765.450012,735.400024,756.599976,699.575684,17263756
7/3/2020,755,764,752.5,762.700012,705.215881,7796572
7/6/2020,765.200012,775,761.5,764,706.417969,8810958
7/7/2020,769.400024,796.950012,765.549988,794.150024,734.295593,19362533
7/8/2020,784.900024,784.900024,772.200012,774.700012,716.311523,8476642
7/9/2020,780,790,775,781.700012,722.783813,6854166
7/10/2020,773.5,789.900024,773.5,781.849976,722.922546,5206452
7/13/2020,788,805.349976,786.049988,797.049988,736.97699,10804688
7/14/2020,792.950012,806.400024,781.349976,783.25,724.217041,8961822
7/15/2020,799,848.450012,794.799988,830.950012,768.32196,30060599
7/16/2020,900.099976,955.5,894.25,911,842.338623,90432109
7/17/2020,911,919.900024,892.150024,903.150024,835.080322,31682878
7/20/2020,908.5,945,906.75,934.299988,863.882507,18421053
7/21/2020,945,949.700012,929.200012,936.75,866.147888,12877784
7/22/2020,938.950012,939,910,917.900024,848.718689,14354201
7/23/2020,915.650024,915.799988,900.650024,907.950012,839.518555,13051307
7/24/2020,903.25,925.75,903.25,922.849976,853.295471,18209580
7/27/2020,921.549988,952.799988,918.650024,948.450012,876.966125,16827870
7/28/2020,946,967.549988,941.200012,962.849976,890.280701,15818463
7/29/2020,953.25,960,943.599976,954.150024,882.236572,11152710
7/30/2020,962,972.650024,958.75,961.450012,888.986328,12492320
7/31/2020,969.25,986.450012,953.299988,966,893.193298,12704346
8/3/2020,960,965.400024,947.450012,956.900024,884.779236,8479792
8/4/2020,960.450012,970.700012,940.549988,949.849976,878.260559,11133170
8/5/2020,952,960.950012,938.299988,944.700012,873.498718,9614176
8/6/2020,953.5,974.400024,942.5,970.849976,897.677734,10976491
8/7/2020,969.450012,969.450012,949,950.900024,879.231445,8010948
8/10/2020,948.900024,956.799988,945.299988,951.349976,879.6474,5716319
8/11/2020,949.900024,962,946.099976,948.450012,876.966125,6802442
8/12/2020,948,958.799988,942.200012,954.950012,882.976196,6908726
8/13/2020,954.799988,968.5,948.25,951.200012,879.50885,5097703
8/14/2020,955.849976,963,952.049988,953.599976,881.727844,4663873
8/17/2020,954.099976,972.450012,954.099976,957.5,885.333984,9008210
8/18/2020,963.900024,969.200012,958.700012,967.549988,894.626526,6141761
8/19/2020,970.900024,971.549988,957.450012,959.299988,886.998291,6622744
8/20/2020,958.900024,965.5,951.299988,955.150024,883.161072,5656501
8/21/2020,963.049988,963.450012,946.549988,948.799988,877.289612,6513773
8/24/2020,947,952,939.200012,947.400024,875.995239,5798574
8/25/2020,947.5,948.650024,933.599976,938.099976,867.396057,6233918
8/26/2020,941.25,954.25,938.400024,950.799988,879.138794,5153601
8/27/2020,960,960.950012,945.200012,947.049988,875.671631,6154280
8/28/2020,951.450012,952.5,933.049988,935.25,864.760864,7593610
8/31/2020,935.25,950.5,914.599976,928.599976,858.612122,12808355
9/1/2020,926.25,935,912.099976,914.150024,845.251221,6907773
9/2/2020,915,926.400024,913.5,924,854.358887,5678118
9/3/2020,926.5,949.400024,924,935.549988,865.03833,8827948
9/4/2020,915,929.5,914.450012,919.150024,849.874512,8650342
9/7/2020,918.900024,927.549988,913.049988,925.049988,855.329651,6700385
9/8/2020,929.950012,952,925.549988,939.299988,868.505676,12891964
9/9/2020,935,946,926,927.75,857.826172,5528947
9/10/2020,935.299988,942,924.799988,940.049988,869.199158,5171884
9/11/2020,934.900024,954.150024,931,945.700012,874.42334,6671903
9/14/2020,957,991.049988,948.299988,978.400024,904.658813,21871587
9/15/2020,979.5,994,971.650024,982.450012,908.403442,11608203
9/16/2020,986,1005.650024,982,1001.75,926.248779,10059251
9/17/2020,995,1021,995,1011,934.801697,15628241
9/18/2020,1011,1018.799988,999.099976,1002.150024,926.618835,12897633
9/21/2020,1001,1031,1000.5,1009.900024,933.784607,14140637
9/22/2020,1009,1022.5,991.200012,1007.5,931.565491,12625762
9/23/2020,1020.150024,1037,1008.099976,1019.75,942.892273,13486204
9/24/2020,1003,1009,970,975.400024,901.884888,14427432
9/25/2020,975.799988,1014.900024,975,1011.450012,935.217773,13311078
9/28/2020,1014.799988,1016.150024,998.5,1010.400024,934.246948,8554526
9/29/2020,1018,1028,1004.099976,1009,932.952454,8708463
9/30/2020,1009,1023.950012,1005,1008.25,932.258972,8048817
10/1/2020,1020.599976,1026.5,1011.75,1017.650024,940.9505,5563358
10/5/2020,1018.049988,1054.900024,1018.049988,1048.699951,969.6604,14212509
10/6/2020,1055,1060,1031.349976,1055.75,976.178833,9090819
10/7/2020,1044.900024,1072,1035.5,1066.550049,986.165039,9284008
10/8/2020,1090,1124,1088.400024,1093.699951,1011.268738,21482613
10/9/2020,1095.099976,1113.300049,1088.449951,1106.800049,1023.381348,10567867
10/12/2020,1123,1140,1112.099976,1132.099976,1046.774536,14633537
10/13/2020,1135.550049,1166.050049,1135.550049,1157.800049,1070.537476,17523825
10/14/2020,1162,1164.900024,1131.099976,1137,1051.305176,16649573
10/15/2020,1180,1186,1092.5,1108.25,1024.722046,44288251
10/16/2020,1113.849976,1135.949951,1096.900024,1127.5,1042.52124,18365685
10/19/2020,1135,1139,1115.300049,1125.900024,1041.041748,12902123
10/20/2020,1118.900024,1144.699951,1110,1137.5,1051.767456,10448776
10/21/2020,1141.150024,1154.349976,1135,1148.349976,1061.799805,19811433
10/22/2020,1142,1158,1123.800049,1129.050049,1043.954468,11271335
10/23/2020,1133,1135,1120.150024,1122.5,1049.047974,9069862
10/26/2020,1122.25,1129.599976,1103.150024,1112.449951,1039.655273,6309368
10/27/2020,1105.699951,1109.699951,1077.150024,1090.849976,1019.468689,10172479
10/28/2020,1095.5,1104.75,1070.050049,1076.550049,1006.104553,7608392
10/29/2020,1070,1082,1060.099976,1074.849976,1004.515869,6935616
10/30/2020,1072,1083.599976,1052.349976,1060.599976,991.198181,8800386
11/2/2020,1065,1079.949951,1051.099976,1072.300049,1002.13269,7183119
11/3/2020,1072,1079.400024,1057.5,1062.550049,993.020691,7204782
11/4/2020,1068,1116,1066.800049,1093.949951,1022.365906,15702690
11/5/2020,1109.900024,1123,1099,1104,1031.758301,9568890
11/6/2020,1108,1121.099976,1091.699951,1112.75,1039.935669,8807127
11/9/2020,1129.300049,1146,1121.150024,1136.550049,1062.178345,10160320
11/10/2020,1113.849976,1113.849976,1078,1091.050049,1019.655762,15622869
11/11/2020,1096,1126.349976,1087,1122.5,1049.047974,12514800
11/12/2020,1128.099976,1142,1113.75,1117.75,1044.608521,9180976
11/13/2020,1120,1133,1117,1124.199951,1050.636475,6363212
11/14/2020,1137,1139.650024,1131.099976,1133.449951,1059.28125,1136144
11/17/2020,1144.75,1145,1112.650024,1123.699951,1050.169067,12813968
11/18/2020,1128.5,1132.699951,1101.449951,1110.550049,1037.879761,9839468
11/19/2020,1100,1114.699951,1093.800049,1096.75,1024.982788,10092343
11/20/2020,1106,1109,1091.099976,1103.349976,1031.150879,8063554
11/23/2020,1105,1144.800049,1101.949951,1139.849976,1065.262329,10546363
11/24/2020,1145,1154.900024,1133.349976,1140.050049,1065.449463,8515426
11/25/2020,1137,1143.5,1111.25,1115.650024,1042.646118,8958701
11/26/2020,1119.949951,1119.949951,1098.300049,1113.199951,1040.356323,10962256
11/27/2020,1118,1121,1091,1100,1028.02002,25306145
12/1/2020,1105.050049,1140.25,1105.050049,1137.849976,1063.393188,8933802
12/2/2020,1134,1147.449951,1121,1140.900024,1066.243896,6741637
12/3/2020,1147,1147,1122.699951,1126.449951,1052.739258,16212632
12/4/2020,1125,1137,1115,1134.650024,1060.402588,10564055
12/7/2020,1147.300049,1153,1136,1143.5,1068.673584,7792141
12/8/2020,1145,1167,1145,1153.349976,1077.879028,12308330
12/9/2020,1168.050049,1179.5,1157,1175.199951,1098.299194,10039346
12/10/2020,1157.400024,1171.650024,1150,1167.75,1091.33667,9488782
12/11/2020,1159.699951,1171.949951,1155.25,1163.199951,1087.084473,10574009
12/14/2020,1169.400024,1172.599976,1148.199951,1164.550049,1088.346313,6728187
12/15/2020,1156,1163.699951,1152,1154.599976,1079.047241,6905926
12/16/2020,1160,1168.900024,1153.599976,1165.699951,1089.420898,7788404
12/17/2020,1165.900024,1168.900024,1156.199951,1159.199951,1083.346191,6658153
12/18/2020,1182.849976,1195,1175.599976,1189.800049,1111.94397,15995676
12/21/2020,1188,1209.75,1152.050049,1177.300049,1100.261963,10858352
12/22/2020,1182,1223.849976,1176.099976,1220.5,1140.63501,10901851
12/23/2020,1238,1258.849976,1230.550049,1253.050049,1171.055054,15878346
12/24/2020,1249.900024,1249.900024,1226,1236.050049,1155.16748,7313885
12/28/2020,1238.449951,1248,1236,1240.300049,1159.139282,4607051
12/29/2020,1235,1254.449951,1235,1250.300049,1168.484985,6878105
12/30/2020,1253,1253.300049,1238.150024,1246.800049,1165.214233,5194690
12/31/2020,1243,1258.400024,1239,1255.800049,1173.625,7430470
1/1/2021,1257.900024,1265.5,1255.800049,1260.449951,1177.970581,4253550
1/4/2021,1269,1290,1261.150024,1288.25,1203.95166,7208454
1/5/2021,1282,1299,1275.050049,1293.800049,1209.138428,8145280
1/6/2021,1300,1302,1268.050049,1282.099976,1198.203979,7161715
1/7/2021,1296,1297.650024,1255.5,1262.150024,1179.55957,10954918
1/8/2021,1278.25,1316.800049,1278.25,1312.099976,1226.240845,13186251
1/11/2021,1342.099976,1383.349976,1340,1376.199951,1286.146362,20528626
1/12/2021,1378,1378,1360,1371.75,1281.987793,8309868
1/13/2021,1373.849976,1392.800049,1360,1387.150024,1296.379883,14442997
1/14/2021,1360,1384,1318.449951,1370.5,1280.81958,27521697
1/15/2021,1360,1364.449951,1340,1344.949951,1256.941406,15018441
1/18/2021,1338,1340,1306,1312.050049,1226.194092,8861765
1/19/2021,1320,1331,1312,1316.650024,1230.493286,5585744
1/20/2021,1320.550049,1348.400024,1320.550049,1339.449951,1251.80127,8225838
1/21/2021,1350,1361.050049,1335,1339.699951,1252.03479,6142421
1/22/2021,1327,1356,1326.550049,1340.849976,1253.109741,9646591
1/25/2021,1345,1347.900024,1313,1325.099976,1238.390381,6542611
1/27/2021,1319.599976,1327.550049,1285.099976,1301,1215.86731,8133665
1/28/2021,1291.800049,1296.449951,1272.550049,1276.199951,1192.690186,4660690
1/29/2021,1286.25,1291.150024,1231,1239.050049,1157.971069,12183519
2/1/2021,1250.550049,1277.949951,1241,1260.900024,1178.391235,8880279
2/2/2021,1280,1294.400024,1263.599976,1271.25,1188.064087,6892490
2/3/2021,1277.650024,1304,1273,1284.650024,1200.587402,8182968
2/4/2021,1285,1293.400024,1272.050049,1279.349976,1195.633911,5032240
2/5/2021,1286.400024,1288.75,1262,1272.099976,1188.858398,5477481
2/8/2021,1285.5,1310,1275.5,1303.550049,1218.250488,6921922
2/9/2021,1306.900024,1332,1297.849976,1305.550049,1220.119751,7965949
2/10/2021,1295.800049,1304.349976,1283.599976,1296.5,1211.661865,5951207
2/11/2021,1289,1296,1283.050049,1292.650024,1208.063843,4673317
2/12/2021,1305,1323.75,1301.550049,1309.800049,1224.091553,5797875
2/15/2021,1320,1328.400024,1307.099976,1309.650024,1223.951416,4363513
2/16/2021,1314,1319.75,1286,1290.400024,1205.960938,6896421
2/17/2021,1290.400024,1294.5,1275,1281.300049,1197.456543,4575741
2/18/2021,1276,1306,1275,1292.449951,1207.876709,6437551
2/19/2021,1296.099976,1299.5,1276.800049,1291.300049,1206.802002,5389696
2/22/2021,1295,1308.550049,1260,1265.199951,1182.410034,7371303
2/23/2021,1271.150024,1291,1257.550049,1266.349976,1183.484741,6612942
2/24/2021,1260.050049,1276.599976,1252,1274.300049,1190.914673,4537258
2/25/2021,1288.449951,1299.75,1272,1274.550049,1191.148193,8788221
2/26/2021,1269,1274.300049,1244.75,1253.300049,1171.288696,15132388
3/1/2021,1263.300049,1284.5,1259,1267,1184.092285,5756286
3/2/2021,1282.25,1310,1279.199951,1304.5,1219.138306,10461434
3/3/2021,1319.199951,1347,1308,1343.550049,1255.633179,9056399
3/4/2021,1335,1363.849976,1325.900024,1330.349976,1243.296753,12041941
3/5/2021,1328.5,1340,1305.050049,1316.699951,1230.539917,6486176
3/8/2021,1324.800049,1346.099976,1317.199951,1335.75,1248.343506,5119392
3/9/2021,1329.5,1350.449951,1318.75,1345.550049,1257.502197,6518173
3/10/2021,1356.900024,1374,1355,1368.150024,1278.623413,7925984
3/12/2021,1373,1391.699951,1370.050049,1374.849976,1284.884888,9462061
3/15/2021,1370,1379.900024,1358.5,1373.599976,1283.716797,6658635
3/16/2021,1386.050049,1406,1380.5,1384,1293.436157,9352771
3/17/2021,1392.25,1400,1382,1387,1296.239746,7626744
3/18/2021,1393.75,1393.75,1313.5,1337.099976,1249.605103,10961755
3/19/2021,1330,1355.199951,1318,1344.449951,1256.474121,12767112
3/22/2021,1350.099976,1376,1336.099976,1370.800049,1281.099854,4862758
3/23/2021,1372.449951,1383.25,1359.599976,1371.550049,1281.800781,7165335
3/24/2021,1357.849976,1370.449951,1346.25,1353.75,1265.165527,6134303
3/25/2021,1346.75,1352.5,1327.599976,1333.800049,1246.520996,8749994
3/26/2021,1344.699951,1356.699951,1332,1336.199951,1248.763916,4922071
3/30/2021,1346.900024,1400,1336.150024,1385.300049,1294.651245,10546381
3/31/2021,1382,1388,1363.300049,1368.050049,1278.529907,8220987
4/1/2021,1380,1391.599976,1371,1385.199951,1294.557617,5675155
4/5/2021,1391,1425,1387,1409.900024,1317.641479,9479572
4/6/2021,1423,1426,1406.449951,1411.050049,1318.716187,5793571
4/7/2021,1410.25,1434.949951,1406.599976,1430.199951,1336.613037,5879234
4/8/2021,1430,1451.699951,1421,1439.849976,1345.63147,5654434
4/9/2021,1455,1455,1430.050049,1441.050049,1346.753174,6052712
4/12/2021,1474,1477.550049,1415,1425.75,1332.454224,20384532
4/13/2021,1433,1435.25,1375,1397.150024,1305.725708,14855206
4/15/2021,1332.300049,1366.400024,1320,1360.75,1271.70752,25342491
4/16/2021,1365,1370.849976,1346.599976,1353.75,1265.165527,10879878
4/19/2021,1340,1379.699951,1332.349976,1362.550049,1273.389893,12508028
4/20/2021,1379,1379,1342.400024,1351.349976,1262.922485,8560766
4/22/2021,1355.550049,1364.800049,1345.150024,1351.099976,1262.688965,6622446
4/23/2021,1343,1348.400024,1331,1333.800049,1246.520996,7316262
4/26/2021,1332.25,1351.300049,1321,1343.550049,1255.633179,7088606
4/27/2021,1346,1353,1340.150024,1348.5,1260.259155,3636115
4/28/2021,1358,1359.5,1344.599976,1356,1267.268311,4879234
4/29/2021,1368,1369,1351.400024,1356.349976,1267.595337,5412357
4/30/2021,1346.300049,1373.900024,1345.900024,1354.349976,1265.726318,8354677
5/3/2021,1340.800049,1361,1338,1352.050049,1263.577026,4560337
5/4/2021,1354,1354.949951,1324.099976,1329.400024,1242.409058,4887060
5/5/2021,1341.099976,1343.900024,1327.800049,1341.5,1253.717285,3939788
5/6/2021,1345,1364.699951,1337.400024,1361.599976,1272.501953,4810090
5/7/2021,1365.300049,1373.050049,1348.5,1352.550049,1264.044189,4991435
5/10/2021,1349.849976,1352.900024,1335.050049,1339.550049,1251.894897,7195348
5/11/2021,1336.900024,1341,1325.099976,1330.650024,1243.577148,6420988
